id,Majority protein IDs,Gene names,Protein names,Reverse,Potential contaminant,Fasta headers,Only identified by site,FGFR2-APEX_UT_Proximal_R1,FGFR2-APEX_UT_Proximal_R2,FGFR2-APEX_UT_Proximal_R3,FGFR2-APEX_UT_Global_R1,FGFR2-APEX_UT_Global_R2,FGFR2-APEX_UT_Global_R3,FGFR2-APEX_FGF10_Proximal_R1,FGFR2-APEX_FGF10_Proximal_R2,FGFR2-APEX_FGF10_Proximal_R3,FGFR2-APEX_FGF10_Global_R1,FGFR2-APEX_FGF10_Global_R2,FGFR2-APEX_FGF10_Global_R3,GFP-APEX_UT_Proximal_R1,GFP-APEX_UT_Proximal_R2,GFP-APEX_UT_Proximal_R3,GFP-APEX_UT_Global_R1,GFP-APEX_UT_Global_R2,GFP-APEX_UT_Global_R3,GFP-APEX_FGF10_Proximal_R1,GFP-APEX_FGF10_Proximal_R2,GFP-APEX_FGF10_Proximal_R3,GFP-APEX_FGF10_Global_R1,GFP-APEX_FGF10_Global_R2,GFP-APEX_FGF10_Global_R3,RAB11-APEX_FGF10_Proximal_R1,RAB11-APEX_FGF10_Proximal_R2,RAB11-APEX_FGF10_Proximal_R3,RAB11-APEX_FGF10_Global_R1,RAB11-APEX_FGF10_Global_R2,RAB11-APEX_FGF10_Global_R3,FGFR2-APEX_UT_Proximal_medianNormalised,FGFR2-APEX_FGF10_Proximal_medianNormalised,RAB11-APEX_FGF10_Proximal_medianNormalised,Regulated
2406,O15230,LAMA5,Laminin subunit alpha-5,NA,NA,sp|O15230|LAMA5_HUMAN Laminin subunit alpha-5 OS=Homo sapiens (Human) OX=9606 GN=LAMA5 PE=1 SV=8,NA,6.402650751163745,6.483637387956221,6.407321598742581,7.624040563771657,7.719242307169846,7.712595043444016,7.188883160945288,7.164771972981462,7.033246967396859,7.493579442485134,7.542550518752704,7.566482517058753,6.782770974076842,6.801040237134186,6.799496571441214,7.702080294297091,7.6063878278279535,7.585836060932519,6.188066065312148,4.184144114662349,6.044735741711828,7.735428400261596,7.785849036115192,7.843366875301872,6.488411798909347,6.7671117965516885,6.4488621002539634,7.654503136786901,7.648097620616959,7.523092656593361,-1.025253443869243,0.9726718630628512,0.0525815808063909,+
2410,O15254,ACOX3,Peroxisomal acyl-coenzyme A oxidase 3,NA,NA,"sp|O15254|ACOX3_HUMAN Peroxisomal acyl-coenzyme A oxidase 3 OS=Homo sapiens (Human) OX=9606 GN=ACOX3 PE=1 SV=2;sp|O15254-2|ACOX3-2_HUMAN Isoform of O15254, Isoform 2 of Peroxisomal acyl-coenzyme A oxidase 3 OS=Homo sapiens (Human) OX=9606 GN=ACOX3 PE=1 SV=",NA,8.41016166342373,8.353048314044695,8.32603306106638,8.180731960293777,8.078489630681048,8.041833488358293,8.285072810090638,8.28520532845828,8.304937243207686,8.06833159372378,8.063118688360833,8.096635731238047,8.233398174612438,8.248704461033642,8.184783030834339,8.020383352095315,8.055946815067669,8.087787505723384,8.197575862098066,7.962386569225372,8.160322813275513,8.000840331801864,7.990737496443305,8.09172103751548,8.167672206603033,8.092495478548082,8.02762545960302,8.066750102598442,7.999694812947888,8.004854050075112,0.5483676797290532,0.6058557421267947,-1.1542234218558232,+
2412,Q5T8U5,SURF4,Surfeit locus protein 4,NA,NA,"tr|Q5T8U5|Q5T8U5_HUMAN Isoform of O15260, Surfeit 4 OS=Homo sapiens (Human) OX=9606 GN=SURF4 PE=1 SV=1;sp|O15260-2|SURF4-2_HUMAN Isoform of O15260, Isoform 2 of Surfeit locus protein 4 OS=Homo sapiens (Human) OX=9606 GN=SURF4 PE=1 SV=3;sp|O15260|SURF4_HUMA",NA,7.767830561583704,7.775070883863771,7.772377493322097,8.227380547419761,8.144810204090286,8.122033552883199,7.825197227861701,7.979414220516251,7.943240629355585,8.274544262294995,8.245388654567517,8.17773317879016,8.253521118850376,8.270755119565353,8.294027202679386,7.89720730517291,7.856695909550952,7.909354999296895,8.239297319312918,8.220154221056838,8.212876694809424,7.873702325197463,7.877319949321598,7.664453764968476,8.14261742319192,8.25071625123005,8.261085078634702,8.286371798865629,8.305225144976667,8.306166894741825,-0.9390711838016474,-0.11236558855427148,1.0514367723559157,
2413,O15269,SPTLC1,Serine palmitoyltransferase 1,NA,NA,sp|O15269|SPTC1_HUMAN Serine palmitoyltransferase 1 OS=Homo sapiens (Human) OX=9606 GN=SPTLC1 PE=1 SV=1,NA,7.212397542199337,7.278809105775128,7.376147478347932,7.440164341513503,7.380482564528839,7.439469012434174,7.326830466269231,7.431348905330912,7.357266517041961,7.366641808195519,7.366397026757849,7.368592308344066,7.559233927349546,7.594733616658413,7.619966844442146,7.4180117613513055,7.385129654111371,7.35449363191093,7.608205089768224,7.522286421453313,7.564325877146223,7.401222058753655,7.292909127646261,7.4636371272201565,7.546069541222163,7.469111905478812,7.500642721859003,7.382176098922621,7.361036810201549,7.299127049740744,-0.9492749232142168,-0.094711148751684765,1.0439860719658949,
2415,O15294,OGT,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,NA,NA,"sp|O15294|OGT1_HUMAN UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens (Human) OX=9606 GN=OGT PE=1 SV=3;sp|O15294-2|OGT1-2_HUMAN Isoform of O15294, Isoform 2 of UDP-N-acetylglucosamine--peptide N-acetylglucosa",NA,8.665089951752188,8.688757213017496,8.669208672429095,8.36467060866986,8.209523271550305,8.33383841554309,8.595278794633659,8.632680518839553,8.616765706662965,8.229461513397174,8.147221895277115,8.200873150005009,8.49040554549325,8.546453829411602,8.551543333518548,8.117281721293981,8.037046203774914,8.164618614786248,8.75637746925075,8.73563977204954,8.783623065041319,8.06337937005425,8.024746613667872,8.015436503341052,8.792205733187124,8.619447666067737,8.653347652241829,8.274713505546258,8.27431084641887,8.22318706694265,1.14532478133088,-0.699836912296253,-0.4454878690346337,+
2417,O15305,PMM2,Phosphomannomutase 2,NA,NA,"sp|O15305|PMM2_HUMAN Phosphomannomutase 2 OS=Homo sapiens (Human) OX=9606 GN=PMM2 PE=1 SV=1;tr|H3BV55|H3BV55_HUMAN Isoform of O15305, Phosphomannomutase OS=Homo sapiens (Human) OX=9606 GN=PMM2 PE=1 SV=1;tr|H3BPH4|H3BPH4_HUMAN Isoform of O15305, Phosphomann",NA,8.16268252081844,8.15155400008509,8.211465188039691,7.866326860755123,7.8317152789643165,7.861742395317333,8.205930170194451,8.180081828688516,8.164258506837493,7.840009165068948,7.653163370542667,8.037662059194124,8.268379860416147,8.281786686601011,8.285199996942422,8.14430755791021,8.15717495285148,8.083566748011066,8.299015196147277,8.24017360722878,8.252883912981385,8.119649754065637,8.147353761111974,8.100535515877022,8.308283082445794,8.326682576299612,8.290395946203606,8.077432951215185,8.076660474100732,8.096158536158045,-0.8126510398892159,-0.3040959855894099,1.116747025478636,
2419,O15347,HMGB3,High mobility group protein B3,NA,NA,"sp|O15347|HMGB3_HUMAN High mobility group protein B3 OS=Homo sapiens (Human) OX=9606 GN=HMGB3 PE=1 SV=4;tr|E7ES08|E7ES08_HUMAN Isoform of O15347, High mobility group protein B3 (Fragment) OS=Homo sapiens (Human) OX=9606 GN=HMGB3 PE=1 SV=1;tr|E7EQU1|E7EQU1_",NA,7.137319359603372,7.194203200597895,7.040558069482648,7.76650491060088,7.762667485065339,7.771398143889336,6.812475390641179,6.984055987508628,6.673155993836038,7.749669640630431,7.716836741564217,7.863008466826784,6.046060345176578,3.4797169298961985,4.602676121926425,7.814237906555409,7.9620985040467,7.810931471219553,4.999154113150379,6.163817271091476,5.152232083174838,7.841268225393384,7.870260007679449,7.883551179005094,4.294196179168125,6.846167890409354,5.2513542007077785,7.7896581646046,7.749154900987281,7.880060274823181,0.9501318861544747,0.09320956157205328,-1.0433414477265273,+
2421,O15357,INPPL1,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",NA,NA,"sp|O15357|SHIP2_HUMAN Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 OS=Homo sapiens (Human) OX=9606 GN=INPPL1 PE=1 SV=2;sp|O15357-2|SHIP2-2_HUMAN Isoform of O15357, Isoform 2 of Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 OS=Homo sa",NA,8.140304748376247,8.144236500361451,8.10603453617084,8.249529930819955,8.239181840538167,8.237916562829467,8.124121067107778,8.186503402101536,8.154522829717434,8.207259373989286,8.22580759386983,8.197153937017044,8.27775996894902,8.279304507083458,8.26279501404332,8.136651456542914,8.198537966147763,8.21549414347299,8.247282751319489,8.248754956530554,8.248647162350093,8.216904639441475,8.184140783034403,8.179072746952771,8.165184549178932,8.207383623625773,8.203149128632797,8.162943694073382,8.168846007722347,8.133546262289281,-0.978291200877004,-0.04208857082213169,1.0203797716991356,
2423,O15379,HDAC3,Histone deacetylase 3,NA,NA,"sp|O15379|HDAC3_HUMAN Histone deacetylase 3 OS=Homo sapiens (Human) OX=9606 GN=HDAC3 PE=1 SV=2;sp|O15379-2|HDAC3-2_HUMAN Isoform of O15379, Isoform 2 of Histone deacetylase 3 OS=Homo sapiens (Human) OX=9606 GN=HDAC3 PE=1 SV=2",NA,6.3080933795706855,6.749533171941808,6.174202210484865,6.39626522583829,6.471752307480294,6.385572435539791,6.627625835331439,6.5851426318891475,6.584808347764925,6.595408028388537,6.5256822448627405,6.705110018248667,7.651262964949838,7.62881996058827,7.700826743515765,6.507315792381164,6.464299644906708,6.524926276758952,7.225180397374528,7.6328465137751085,7.561917486525001,6.382003406673147,6.267258965209498,6.813353205453303,7.2303070288812,7.327461415128731,7.1967844226519295,6.554451067207369,6.49566188456237,6.396352321626578,-0.8885878242916625,-0.19430514742946975,1.0828929717211306,
2425,O15397,IPO8,Importin-8,NA,NA,"sp|O15397|IPO8_HUMAN Importin-8 OS=Homo sapiens (Human) OX=9606 GN=IPO8 PE=1 SV=2;sp|O15397-2|IPO8-2_HUMAN Isoform of O15397, Isoform 2 of Importin-8 OS=Homo sapiens (Human) OX=9606 GN=IPO8 PE=1 SV=2",NA,7.729706000358786,7.761361397928812,7.735604356917123,7.860376147075374,7.593087462912833,7.723234588363428,7.63298066145322,7.710023545844698,7.66989045272242,7.67422841125043,7.435502539421863,7.604957674047115,7.191155540685041,7.287685418994996,7.280110075615608,7.799742556061657,7.804155386060285,7.868897368043084,7.411984438344096,7.409835954066729,7.430812267697695,7.7482912710506175,7.6595468886471645,7.761429136972941,7.52501478854277,7.2942303624094205,7.352220502511689,7.537284770232241,7.540931690782567,7.557527361414933,0.9218099010828732,0.14134074657826176,-1.0631506476611317,+
2427,O15427,SLC16A3,Monocarboxylate transporter 4,NA,NA,"sp|O15427|MOT4_HUMAN Monocarboxylate transporter 4 OS=Homo sapiens (Human) OX=9606 GN=SLC16A3 PE=1 SV=1;tr|J3QQV2|J3QQV2_HUMAN Isoform of O15427, Monocarboxylate transporter 4 (Fragment) OS=Homo sapiens (Human) OX=9606 GN=SLC16A3 PE=1 SV=8;tr|J3QSC3|J3QSC3",NA,8.116743837814974,8.165530913743662,8.240763406875677,8.163013674519803,8.183498573242765,8.164374370298077,8.292486602714861,8.201446528844581,8.151748532163833,8.194080488195201,8.184165335643595,8.214597444965234,8.5639074789098,8.56938646958791,8.423531516092172,8.195438257206046,8.189707203958273,8.162594534369818,8.70638816649553,8.502954701665006,8.500546730002645,8.308146886962897,8.351296710388102,8.262348061355347,8.2942352986286,8.392240002795099,8.444749746766016,8.612658681915105,8.573996875686444,8.625659654792065,-0.8701812063176619,-0.2222437874892219,1.0924249938068904,
2435,O15460-2,P4HA2,Prolyl 4-hydroxylase subunit alpha-2,NA,NA,"sp|O15460-2|P4HA2-2_HUMAN Isoform of O15460, Isoform IIa of Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens (Human) OX=9606 GN=P4HA2 PE=1 SV=1;sp|O15460|P4HA2_HUMAN Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens (Human) OX=9606 GN=P4HA2 PE=1 SV=",NA,7.108652796704116,7.0645942236305235,7.0894310158438145,7.5334246209978195,7.506004118524731,7.551024878257756,7.4878478232535155,7.380519151999272,7.381053048737592,7.474982122677532,7.494430980733267,7.427765776001703,6.586122073629216,6.860863460835407,6.776289416709544,7.362334895153343,7.231802114966245,7.284194918536821,6.88027807445262,6.2908842255861925,6.73161364288517,7.485399380460667,7.175503879814041,7.334597858787035,7.122141947533567,7.081641630701367,7.0881038278781325,7.778398171902285,7.720148070173036,7.691760482280507,-0.6965587920955272,1.1458409214900405,-0.44928212939452133,
2436,O15479,MAGEB2,Melanoma-associated antigen B2,NA,NA,sp|O15479|MAGB2_HUMAN Melanoma-associated antigen B2 OS=Homo sapiens (Human) OX=9606 GN=MAGEB2 PE=1 SV=3,NA,7.912224936799798,7.968859066321944,7.988103986435553,8.283136673126734,8.25025495640134,8.287261657482437,7.97648393642548,7.996624239703764,7.869894434374991,8.29092782600269,8.328393390552238,8.269280618760645,7.947090681845973,7.9259367707928945,7.831617197443225,8.224008489057983,8.302647186119973,8.325619610015005,7.819127808854047,7.758779399867129,7.731368147013059,8.207514258299884,8.161115098179307,8.227786728640146,7.800127922944609,7.76140330057892,7.778726033923705,8.320768726791412,8.32128536270629,8.2816984880998,-0.4725178081296297,1.148698047652083,-0.6761802395224692,
2438,O15498,YKT6,Synaptobrevin homolog YKT6,NA,NA,"sp|O15498|YKT6_HUMAN Synaptobrevin homolog YKT6 OS=Homo sapiens (Human) OX=9606 GN=YKT6 PE=1 SV=1;sp|O15498-2|YKT6-2_HUMAN Isoform of O15498, Isoform 2 of Synaptobrevin homolog YKT6 OS=Homo sapiens (Human) OX=9606 GN=YKT6 PE=1 SV=1",NA,7.412756899277879,7.416569281112617,7.418013833495158,7.941586545497054,7.920131652718905,7.916155239586045,7.495729781348777,7.620024316532995,7.305563053721953,8.00418476063104,8.008500773647333,7.967988569526661,6.965355817413372,6.939700527645886,6.872903378265863,7.881978788282056,7.80463659654691,7.795356489255456,6.870046161772094,6.5733272831794345,6.894410889602558,7.83421049110333,7.889631188474609,7.79735904964277,6.603051263932352,6.054178005587276,6.695337843935301,7.728212673403231,7.691617334738795,7.7671354854691455,0.4089086938624973,0.7307436321420318,-1.1396523260045306,
2440,O15511,ARPC5,Actin-related protein 2/3 complex subunit 5,NA,NA,"sp|O15511|ARPC5_HUMAN Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens (Human) OX=9606 GN=ARPC5 PE=1 SV=3;tr|B1ALC0|B1ALC0_HUMAN Isoform of O15511, Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens (Human) OX=9606 GN=ARPC5 PE=1 SV=1;sp",NA,7.548992680968042,7.54846133801259,7.518090520116842,7.839170954147083,7.881614064765101,7.845719601597694,7.690937536699883,7.657485055491095,7.290128338263569,7.867824951209311,7.888578832262081,7.893365051153025,7.183741180486846,7.107570690164231,7.023895570512688,7.9253706400638,7.822170168588029,7.737146713885,7.101228514193721,7.087798254148463,7.14205449030109,7.853389478282391,7.81695147091122,7.819225252562244,7.192497334596678,7.100339027951318,7.1842064359224,7.8118930449577855,7.864512195273135,7.858207679959912,0.3266372874409595,0.795837788692876,-1.1224750761338291,
2443,O15520,FGF10,Fibroblast growth factor 10,NA,NA,sp|O15520|FGF10_HUMAN Fibroblast growth factor 10 OS=Homo sapiens (Human) OX=9606 GN=FGF10 PE=1 SV=1,NA,3.673371127873214,6.22158714309616,2.7431513052316943,5.2231222997009485,5.0042770876311575,3.000951971333948,7.887632599762084,7.870704740163168,7.691151129092402,7.641593633961563,7.707473217038272,7.5542806058841,7.708132520861469,7.726174854819916,7.618016155235184,7.042318403295352,5.714600086979743,5.592508673368641,4.64831753901159,3.474990477020884,4.539706394362817,6.925404032444183,7.0485716552382405,7.14656905997456,7.373772805661649,7.372149613998549,7.481004502700002,7.541775488376366,7.58142375497258,7.588850204905325,-1.1511287935129444,0.6541574979745475,0.49697129553839686,+
2447,O43143,DHX15,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,NA,NA,sp|O43143|DHX15_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens (Human) OX=9606 GN=DHX15 PE=1 SV=2,NA,8.8937446523982,8.898448192601018,8.838955304522555,8.911160215163752,8.92975393345383,8.929975405658622,8.920981771989275,8.950357491184032,8.97863770473017,8.894108636399116,8.917997418580288,8.984416774242268,9.191774589139882,9.148797760109348,9.185629927021004,8.85795941010968,8.886820418093164,8.894578137066967,9.017342067645274,8.9750906684905,8.98021804084433,8.875109406276854,8.797819137326677,8.91343964522221,9.096520310481647,9.098892021081443,9.044862939679572,8.955327993542294,8.90703701461806,8.902861687687952,-1.077510140786541,0.17927082543025957,0.8982393153562815,+
2449,O43149,ZZEF1,Zinc finger ZZ-type and EF-hand domain-containing protein 1,NA,NA,sp|O43149|ZZEF1_HUMAN Zinc finger ZZ-type and EF-hand domain-containing protein 1 OS=Homo sapiens (Human) OX=9606 GN=ZZEF1 PE=1 SV=6,NA,6.497763798175029,6.417108420475722,6.519596864419087,7.093432436185062,7.050270436766226,7.10489352611405,6.669656345964092,6.616220220259999,6.56080678784653,6.928126591047098,6.960109313812337,6.907723208965201,6.963059187901536,6.9408195995242865,6.9294290081761,6.885115192648288,6.911422983209261,7.004200374739042,6.703169647189477,6.603841921805606,6.68509674044686,6.946322596476962,6.866032572525252,7.010061807906243,6.662357042048021,6.770571186194288,6.745477936538712,6.994195222910653,7.09722857505397,7.048414037194486,-1.116185520605682,0.3019728417243231,0.8142126788813591,+
2454,O43164-2,PJA2,E3 ubiquitin-protein ligase Praja-2,NA,NA,"sp|O43164-2|PJA2-2_HUMAN Isoform of O43164, Isoform 2 of E3 ubiquitin-protein ligase Praja-2 OS=Homo sapiens (Human) OX=9606 GN=PJA2 PE=1 SV=4;sp|O43164|PJA2_HUMAN E3 ubiquitin-protein ligase Praja-2 OS=Homo sapiens (Human) OX=9606 GN=PJA2 PE=1 SV=4",NA,5.9851889646576515,5.409510773251807,4.591322572541317,6.437960806759547,6.723310525130903,6.795729591869927,6.360231104621303,6.59990448382101,6.363526104314203,6.914639708832046,6.730527247101728,6.944391838026719,4.892748991109462,6.179222803745405,6.079154165340225,6.197643656212848,6.222911789354322,6.1638467372219194,5.452988778483008,6.036255903795398,2.9417246305757807,5.987328348734528,6.232900869997036,6.303994832922099,5.002694476085686,6.235863268963019,5.310941785276276,6.09559437310765,6.099525555615591,6.251625141421952,-0.8474422129211346,1.102971628594704,-0.2555294156735716,
2457,O43172-2,PRPF4,U4/U6 small nuclear ribonucleoprotein Prp4,NA,NA,"sp|O43172-2|PRP4-2_HUMAN Isoform of O43172, Isoform 2 of U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens (Human) OX=9606 GN=PRPF4 PE=1 SV=2;sp|O43172|PRP4_HUMAN U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens (Human) OX=9606 GN=PRPF4",NA,7.850745985661301,7.801709056192178,7.7687151174621585,7.873607863399844,7.941850767056279,7.913194499862147,7.836744076729127,7.743076658822683,7.704276590800449,7.94030109315703,7.90813166828207,7.6327974369575715,7.784006488491014,7.807930489878383,7.815461322714239,7.556550959642333,7.808839352932943,7.846055434630175,7.904251941544134,7.821241204784123,7.966174789421621,7.654072468402624,7.58094411916962,7.856929298091763,7.680511960349287,7.796818627204094,7.7155177154680095,7.865472653236503,7.8660705722218145,7.914530134610141,1.1433097004425288,-0.43153990934947634,-0.7117697910930614,+
2463,O43242,PSMD3,26S proteasome non-ATPase regulatory subunit 3,NA,NA,"sp|O43242|PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens (Human) OX=9606 GN=PSMD3 PE=1 SV=2;sp|O43242-2|PSMD3-2_HUMAN Isoform of O43242, Isoform 2 of 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens (Human) OX=9606",NA,8.86972989779535,8.920995071072138,8.831510299929837,8.786075666586168,8.77182949162975,8.826720393301832,8.925423834938067,8.748045594049533,8.787343048632831,8.768846373925218,8.735694634179241,8.503820476567627,8.744967202320117,8.757329866462264,8.744687084224942,8.72719321957068,8.76354360435915,8.788009725102327,8.972084837386928,8.9989713544817,8.944651730476163,8.507843684955729,8.730207238616705,8.791675025822755,8.742679022299138,8.6907760261059,8.682593094227885,8.631312146342198,8.565355287003422,8.489624613474437,1.1249144093212906,-0.33679001879615406,-0.7881243905251366,+
2465,O43252,PAPSS1,Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1,NA,NA,sp|O43252|PAPS1_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1 OS=Homo sapiens (Human) OX=9606 GN=PAPSS1 PE=1 SV=2,NA,7.892397239819379,7.91794093451332,7.86294201546598,8.114145434951253,8.15995570693906,8.142309083680493,7.986495667524364,8.072856320017058,8.053760199346799,8.169049555505765,8.149848169293383,8.202978555043163,7.9589508595520675,7.9795944755566595,7.9808197199505235,8.162923017192938,8.148552094688371,8.134956657432367,7.995810431935241,7.943705787179735,7.949069085262059,8.161221694185452,8.157466977383105,8.168723228628824,7.934402226332025,7.945583032507225,7.9991091994933585,8.149116589180743,8.112791122992828,8.113290200763252,-0.9541833460545156,1.0402529346425735,-0.08606958858808553,+
2467,O43264,ZW10,Centromere/kinetochore protein zw10 homolog,NA,NA,"sp|O43264|ZW10_HUMAN Centromere/kinetochore protein zw10 homolog OS=Homo sapiens (Human) OX=9606 GN=ZW10 PE=1 SV=3;sp|O43264-2|ZW10-2_HUMAN Isoform of O43264, Isoform 2 of Centromere/kinetochore protein zw10 homolog OS=Homo sapiens (Human) OX=9606 GN=ZW10",NA,7.624408584887057,7.612885306610544,7.585594382954125,7.873107827759638,7.896201478855646,7.838764918732849,7.613526804064381,7.703964949662162,7.692606946925604,7.822374725973499,7.845962182910436,7.867693757685395,7.814610501345432,7.749788480819659,7.810076652194096,7.797060321730027,7.826098147129242,7.90876665991488,7.572156180423341,7.498082320569049,7.652999610320056,7.894036289836563,7.846630391956968,7.969655327888661,7.825988366226252,7.91101296630721,7.815574621616904,7.843141299399556,7.806857037127181,7.8538386910976605,-1.1043712998313406,0.26017019812992603,0.8442011017014073,+
